Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),strength
5.755948475456108,0.0,5.0053276545365,5.452483227155602,1.9831924826807747,10.291424665715065,9.298623914791198,3.036588971875663,2.977611105907655
5.755948475456108,0.0,5.0053276545365,5.452483227155602,1.9831924826807747,10.291424665715065,9.298623914791198,3.8258623655447788,3.2816242203578017
5.755948475456108,0.0,5.0053276545365,5.452483227155602,1.9831924826807747,10.291424665715065,9.298623914791198,4.641588833612778,3.4361201073100283
5.9636693468422575,0.0,4.954249318520683,5.649351219001578,1.7863159877080566,10.18842721810182,9.2024095767909,1.4422495703074083,2.318936293980932
5.9636693468422575,0.0,4.954249318520683,5.649351219001578,1.7863159877080566,10.18842721810182,9.2024095767909,2.4101422641752306,2.755416322405707
5.9636693468422575,0.0,4.954249318520683,5.649351219001578,1.7863159877080566,10.18842721810182,9.2024095767909,3.036588971875663,2.920113838058922
5.9636693468422575,0.0,4.954249318520683,5.649351219001578,1.7863159877080566,10.18842721810182,9.2024095767909,3.8258623655447788,3.245951566569593
5.9636693468422575,0.0,4.954249318520683,5.649351219001578,1.7863159877080566,10.18842721810182,9.2024095767909,4.641588833612778,3.4088007295095593
6.126925675228417,0.0,4.909021281799172,5.803842083742712,1.6631034988407658,10.097054985557977,9.120198261823077,1.4422495703074083,2.1565869738707844
6.126925675228417,0.0,4.909021281799172,5.803842083742712,1.6631034988407658,10.097054985557977,9.120198261823077,2.4101422641752306,2.7180320251474934
6.126925675228417,0.0,4.909021281799172,5.803842083742712,1.6631034988407658,10.097054985557977,9.120198261823077,3.036588971875663,2.9036023406495044
6.126925675228417,0.0,4.909021281799172,5.803842083742712,1.6631034988407658,10.097054985557977,9.120198261823077,3.8258623655447788,3.159516029069635
6.126925675228417,0.0,4.909021281799172,5.803842083742712,1.6631034988407658,10.097054985557977,9.120198261823077,4.641588833612778,3.2816242203578017
5.751921223152729,0.0,5.002665245707295,5.450239868240719,2.1472291690189413,10.285441461017461,9.293223567819982,1.4422495703074083,2.1141896196194674
5.751921223152729,0.0,5.002665245707295,5.450239868240719,2.1472291690189413,10.285441461017461,9.293223567819982,2.4101422641752306,2.832279500434006
5.751921223152729,0.0,5.002665245707295,5.450239868240719,2.1472291690189413,10.285441461017461,9.293223567819982,3.036588971875663,3.053485221346954
5.751921223152729,0.0,5.002665245707295,5.450239868240719,2.1472291690189413,10.285441461017461,9.293223567819982,3.8258623655447788,3.3784099052913765
5.751921223152729,0.0,5.002665245707295,5.450239868240719,2.1472291690189413,10.285441461017461,9.293223567819982,4.641588833612778,3.4310308081696648
5.49696802584642,0.0,5.465904778479339,5.609380536432542,1.6509636244473134,10.191637385060137,9.205557448786292,1.4422495703074083,2.207686610986265
5.49696802584642,0.0,5.465904778479339,5.609380536432542,1.6509636244473134,10.191637385060137,9.205557448786292,2.4101422641752306,2.9426129453682766
5.49696802584642,0.0,5.465904778479339,5.609380536432542,1.6509636244473134,10.191637385060137,9.205557448786292,3.036588971875663,2.782372248364492
5.49696802584642,0.0,5.465904778479339,5.609380536432542,1.6509636244473134,10.191637385060137,9.205557448786292,3.8258623655447788,3.059194684629514
5.49696802584642,0.0,5.465904778479339,5.609380536432542,1.6509636244473134,10.191637385060137,9.205557448786292,4.641588833612778,3.2249353992227703
5.5178483527622415,3.478783209598307,5.471477686885287,4.956963976224741,1.7863159877080566,10.191958290548087,9.205557448786292,1.4422495703074083,1.9789458048402027
5.5178483527622415,3.478783209598307,5.471477686885287,4.956963976224741,1.7863159877080566,10.191958290548087,9.205557448786292,2.4101422641752306,2.6119763073520836
5.5178483527622415,3.478783209598307,5.471477686885287,4.956963976224741,1.7863159877080566,10.191958290548087,9.205557448786292,3.036588971875663,2.8940822646368525
5.5178483527622415,3.478783209598307,5.471477686885287,4.956963976224741,1.7863159877080566,10.191958290548087,9.205557448786292,3.8258623655447788,3.2026670473590295
5.5178483527622415,3.478783209598307,5.471477686885287,4.956963976224741,1.7863159877080566,10.191958290548087,9.205557448786292,4.641588833612778,3.397864864762062
5.978627664643059,4.612003934577097,2.904392866781852,5.66393563132398,1.9037782619633032,10.214691120278642,9.226357934955027,1.4422495703074083,2.620741394208897
5.978627664643059,4.612003934577097,2.904392866781852,5.66393563132398,1.9037782619633032,10.214691120278642,9.226357934955027,2.4101422641752306,3.120639251001642
5.978627664643059,4.612003934577097,2.904392866781852,5.66393563132398,1.9037782619633032,10.214691120278642,9.226357934955027,3.036588971875663,3.5755023989523913
5.978627664643059,4.612003934577097,2.904392866781852,5.66393563132398,1.9037782619633032,10.214691120278642,9.226357934955027,3.8258623655447788,3.7028466041371266
5.978627664643059,4.612003934577097,2.904392866781852,5.66393563132398,1.9037782619633032,10.214691120278642,9.226357934955027,4.641588833612778,3.777428520832657
5.979560076957716,4.612003934577097,2.904392866781852,5.66393563132398,1.8852036310209863,10.215330017648352,9.226749496214037,1.4422495703074083,2.362137295829733
5.979560076957716,4.612003934577097,2.904392866781852,5.66393563132398,1.8852036310209863,10.215330017648352,9.226749496214037,2.4101422641752306,2.6129531123449183
5.979560076957716,4.612003934577097,2.904392866781852,5.66393563132398,1.8852036310209863,10.215330017648352,9.226749496214037,3.036588971875663,3.4264942775561504
5.979560076957716,4.612003934577097,2.904392866781852,5.66393563132398,1.8852036310209863,10.215330017648352,9.226749496214037,3.8258623655447788,3.6121503035899436
5.979560076957716,4.612003934577097,2.904392866781852,5.66393563132398,1.8852036310209863,10.215330017648352,9.226749496214037,4.641588833612778,3.6832945449302588
6.124260635451032,0.0,4.907637679335301,5.800871846743026,1.827160136863521,10.092802767140295,9.116189030489751,1.4422495703074083,2.3728419917371597
6.124260635451032,0.0,4.907637679335301,5.800871846743026,1.827160136863521,10.092802767140295,9.116189030489751,2.4101422641752306,2.815559633273926
6.124260635451032,0.0,4.907637679335301,5.800871846743026,1.827160136863521,10.092802767140295,9.116189030489751,3.036588971875663,2.9059726293271178
6.124260635451032,0.0,4.907637679335301,5.800871846743026,1.827160136863521,10.092802767140295,9.116189030489751,3.8258623655447788,3.1531588367857353
6.124260635451032,0.0,4.907637679335301,5.800871846743026,1.827160136863521,10.092802767140295,9.116189030489751,4.641588833612778,3.4442879645257647
6.198022262008421,0.0,4.5484477255291305,5.715419417917581,1.9129311827723894,9.830130783839303,9.461524902909401,1.4422495703074083,2.7112470942174376
6.198022262008421,0.0,4.5484477255291305,5.715419417917581,1.9129311827723894,9.830130783839303,9.461524902909401,2.4101422641752306,2.9506749389309923
6.198022262008421,0.0,4.5484477255291305,5.715419417917581,1.9129311827723894,9.830130783839303,9.461524902909401,3.036588971875663,3.1151530043268068
6.198022262008421,0.0,4.5484477255291305,5.715419417917581,1.9129311827723894,9.830130783839303,9.461524902909401,3.8258623655447788,3.4082269056237062
6.198022262008421,0.0,4.5484477255291305,5.715419417917581,1.9129311827723894,9.830130783839303,9.461524902909401,4.641588833612778,3.538353687760246
6.299605249474366,0.0,4.5740823505145665,5.72255350804877,1.7651741676630317,9.854218434133559,9.51410646688566,1.4422495703074083,2.3997684961883974
6.299605249474366,0.0,4.5740823505145665,5.72255350804877,1.7651741676630317,9.854218434133559,9.51410646688566,2.4101422641752306,2.9208954531492637
6.299605249474366,0.0,4.5740823505145665,5.72255350804877,1.7651741676630317,9.854218434133559,9.51410646688566,3.036588971875663,3.0800663391569527
6.299605249474366,0.0,4.5740823505145665,5.72255350804877,1.7651741676630317,9.854218434133559,9.51410646688566,3.8258623655447788,3.371679404327782
6.299605249474366,0.0,4.5740823505145665,5.72255350804877,1.7651741676630317,9.854218434133559,9.51410646688566,4.641588833612778,3.4856555767488655
5.967415959636685,0.0,4.647769385299166,5.420906607963569,2.0567101162059633,10.025932691418738,9.667749911636687,1.4422495703074083,2.3834509643584028
5.967415959636685,0.0,4.647769385299166,5.420906607963569,2.0567101162059633,10.025932691418738,9.667749911636687,2.4101422641752306,2.974223604569111
5.967415959636685,0.0,4.647769385299166,5.420906607963569,2.0567101162059633,10.025932691418738,9.667749911636687,3.036588971875663,3.162851669246527
5.967415959636685,0.0,4.647769385299166,5.420906607963569,2.0567101162059633,10.025932691418738,9.667749911636687,3.8258623655447788,3.4911340228197476
5.967415959636685,0.0,4.647769385299166,5.420906607963569,2.0567101162059633,10.025932691418738,9.667749911636687,4.641588833612778,3.5012240616526036
5.968351878089867,0.0,4.647769385299166,5.422040688876983,2.182785766122212,10.01265065600826,9.668463135535372,1.4422495703074083,2.3710645813404065
5.968351878089867,0.0,4.647769385299166,5.422040688876983,2.182785766122212,10.01265065600826,9.668463135535372,2.4101422641752306,2.9383723077098067
5.968351878089867,0.0,4.647769385299166,5.422040688876983,2.182785766122212,10.01265065600826,9.668463135535372,3.036588971875663,3.3441868442565306
5.968351878089867,0.0,4.647769385299166,5.422040688876983,2.182785766122212,10.01265065600826,9.668463135535372,3.8258623655447788,3.5410141050691197
5.968351878089867,0.0,4.647769385299166,5.422040688876983,2.182785766122212,10.01265065600826,9.668463135535372,4.641588833612778,3.6276674777806646
5.962731957743692,0.0,4.997331909845563,5.4175015149771815,1.9831924826807747,10.276927018830472,9.281243268822562,1.4422495703074083,2.692526198906116
5.962731957743692,0.0,4.997331909845563,5.4175015149771815,1.9831924826807747,10.276927018830472,9.281243268822562,2.4101422641752306,3.1531588367857353
5.962731957743692,0.0,4.997331909845563,5.4175015149771815,1.9831924826807747,10.276927018830472,9.281243268822562,3.036588971875663,3.37665670834691
5.962731957743692,0.0,4.997331909845563,5.4175015149771815,1.9831924826807747,10.276927018830472,9.281243268822562,3.8258623655447788,3.5589998452872
5.962731957743692,0.0,4.997331909845563,5.4175015149771815,1.9831924826807747,10.276927018830472,9.281243268822562,4.641588833612778,3.6296926938204765
6.1428674444185845,0.0,4.954249318520683,5.582770171658424,1.8852036310209863,10.184572345536312,9.199259549733174,1.4422495703074083,2.4900941347077703
6.1428674444185845,0.0,4.954249318520683,5.582770171658424,1.8852036310209863,10.184572345536312,9.199259549733174,2.4101422641752306,2.991457177969605
6.1428674444185845,0.0,4.954249318520683,5.582770171658424,1.8852036310209863,10.184572345536312,9.199259549733174,3.036588971875663,3.231013557893
6.1428674444185845,0.0,4.954249318520683,5.582770171658424,1.8852036310209863,10.184572345536312,9.199259549733174,3.8258623655447788,3.495231601724895
6.1428674444185845,0.0,4.954249318520683,5.582770171658424,1.8852036310209863,10.184572345536312,9.199259549733174,4.641588833612778,3.578888786754344
6.311342630019126,0.0,4.909021281799172,5.733728414574889,1.7967017791430528,10.093784366326327,9.116590112325392,1.4422495703074083,2.5823258876633037
6.311342630019126,0.0,4.909021281799172,5.733728414574889,1.7967017791430528,10.093784366326327,9.116590112325392,2.4101422641752306,3.1048138874360536
6.311342630019126,0.0,4.909021281799172,5.733728414574889,1.7967017791430528,10.093784366326327,9.116590112325392,3.036588971875663,3.0951015249219203
6.311342630019126,0.0,4.909021281799172,5.733728414574889,1.7967017791430528,10.093784366326327,9.116590112325392,3.8258623655447788,3.331321007630266
6.311342630019126,0.0,4.909021281799172,5.733728414574889,1.7967017791430528,10.093784366326327,9.116590112325392,4.641588833612778,3.5190794769237894
6.311342630019126,0.0,4.909021281799172,5.733728414574889,1.8566355334451115,10.093784366326327,9.116590112325392,1.4422495703074083,2.3585474159881468
6.311342630019126,0.0,4.909021281799172,5.733728414574889,1.8566355334451115,10.093784366326327,9.116590112325392,2.4101422641752306,2.9016241397778297
6.311342630019126,0.0,4.909021281799172,5.733728414574889,1.8566355334451115,10.093784366326327,9.116590112325392,3.036588971875663,3.1964805055312104
6.311342630019126,0.0,4.909021281799172,5.733728414574889,1.8566355334451115,10.093784366326327,9.116590112325392,3.8258623655447788,3.321379404543374
6.311342630019126,0.0,4.909021281799172,5.733728414574889,1.8566355334451115,10.093784366326327,9.116590112325392,4.641588833612778,3.5359558869212653
5.660816723407343,0.0,5.506878446387354,5.535310014577836,1.9660951449831168,10.182000808412605,9.196501505330762,1.4422495703074083,2.3881358923141387
5.660816723407343,0.0,5.506878446387354,5.535310014577836,1.9660951449831168,10.182000808412605,9.196501505330762,2.4101422641752306,2.7849533001676674
5.660816723407343,0.0,5.506878446387354,5.535310014577836,1.9660951449831168,10.182000808412605,9.196501505330762,3.036588971875663,3.0282516317975667
5.660816723407343,0.0,5.506878446387354,5.535310014577836,1.9660951449831168,10.182000808412605,9.196501505330762,3.8258623655447788,3.2887279937793084
5.660816723407343,0.0,5.506878446387354,5.535310014577836,1.9660951449831168,10.182000808412605,9.196501505330762,4.641588833612778,3.566615230088658
5.6670511080970645,3.562154988646423,4.959675663842301,5.54182982038604,2.0165296752181043,10.19420406334911,9.207916940738595,1.4422495703074083,1.9416473767068925
5.6670511080970645,3.562154988646423,4.959675663842301,5.54182982038604,2.0165296752181043,10.19420406334911,9.207916940738595,2.4101422641752306,2.780648883260618
5.6670511080970645,3.562154988646423,4.959675663842301,5.54182982038604,2.0165296752181043,10.19420406334911,9.207916940738595,3.036588971875663,3.1504744393303903
5.6670511080970645,3.562154988646423,4.959675663842301,5.54182982038604,2.0165296752181043,10.19420406334911,9.207916940738595,3.8258623655447788,3.516924827998831
5.6670511080970645,3.562154988646423,4.959675663842301,5.54182982038604,2.0165296752181043,10.19420406334911,9.207916940738595,4.641588833612778,3.6510724314773264
5.5276841103927925,3.481535412652587,4.990649190038785,5.409539607513147,2.2104188991842317,10.262388352510639,9.268455968566645,1.4422495703074083,1.9486951603746578
5.5276841103927925,3.481535412652587,4.990649190038785,5.409539607513147,2.2104188991842317,10.262388352510639,9.268455968566645,2.4101422641752306,2.864733387915541
5.5276841103927925,3.481535412652587,4.990649190038785,5.409539607513147,2.2104188991842317,10.262388352510639,9.268455968566645,3.036588971875663,3.1454288278140337
5.5276841103927925,3.481535412652587,4.990649190038785,5.409539607513147,2.2104188991842317,10.262388352510639,9.268455968566645,3.8258623655447788,3.3955535878888523
5.5276841103927925,3.481535412652587,4.990649190038785,5.409539607513147,2.2104188991842317,10.262388352510639,9.268455968566645,4.641588833612778,3.638022916993906
6.622147816996706,0.0,4.582034526382497,5.51894294679071,2.11045429449015,9.868956939320174,9.528079434545795,1.4422495703074083,2.8231080866430855
6.622147816996706,0.0,4.582034526382497,5.51894294679071,2.11045429449015,9.868956939320174,9.528079434545795,2.4101422641752306,3.2607533356317497
6.622147816996706,0.0,4.582034526382497,5.51894294679071,2.11045429449015,9.868956939320174,9.528079434545795,3.036588971875663,3.2629463871527182
6.622147816996706,0.0,4.582034526382497,5.51894294679071,2.11045429449015,9.868956939320174,9.528079434545795,3.8258623655447788,3.5589998452872
6.622147816996706,0.0,4.582034526382497,5.51894294679071,2.11045429449015,9.868956939320174,9.528079434545795,4.641588833612778,3.658558760479865
6.519468259293381,0.0,4.601007970669639,5.435612812304179,2.276638114962505,9.912231930253244,9.566841621413776,1.4422495703074083,2.8496254765881996
6.519468259293381,0.0,4.601007970669639,5.435612812304179,2.276638114962505,9.912231930253244,9.566841621413776,2.4101422641752306,3.4729893653118786
6.519468259293381,0.0,4.601007970669639,5.435612812304179,2.276638114962505,9.912231930253244,9.566841621413776,3.036588971875663,3.6412940695323304
6.519468259293381,0.0,4.601007970669639,5.435612812304179,2.276638114962505,9.912231930253244,9.566841621413776,3.8258623655447788,3.7093990400289014
6.519468259293381,0.0,4.601007970669639,5.435612812304179,2.276638114962505,9.912231930253244,9.566841621413776,4.641588833612778,3.81764645829975
6.662191440969901,0.0,4.572488593468995,5.555903681888698,2.0723510980592614,9.848035716772245,9.506735758584488,1.4422495703074083,2.8418047115577294
6.662191440969901,0.0,4.572488593468995,5.555903681888698,2.0723510980592614,9.848035716772245,9.506735758584488,2.4101422641752306,3.2782158649242
6.662191440969901,0.0,4.572488593468995,5.555903681888698,2.0723510980592614,9.848035716772245,9.506735758584488,3.036588971875663,3.4182410617055408
6.662191440969901,0.0,4.572488593468995,5.555903681888698,2.0723510980592614,9.848035716772245,9.506735758584488,3.8258623655447788,3.6523222852075277
6.662191440969901,0.0,4.572488593468995,5.555903681888698,2.0723510980592614,9.848035716772245,9.506735758584488,4.641588833612778,3.7334679656663416
6.314688160796745,0.0,4.640041121316107,5.2668393541269385,2.3145890545258756,10.019960132802336,9.654178615751729,1.4422495703074083,2.7597997474257414
6.314688160796745,0.0,4.640041121316107,5.2668393541269385,2.3145890545258756,10.019960132802336,9.654178615751729,2.4101422641752306,3.2191559327166654
6.314688160796745,0.0,4.640041121316107,5.2668393541269385,2.3145890545258756,10.019960132802336,9.654178615751729,3.036588971875663,3.2377050252035025
6.314688160796745,0.0,4.640041121316107,5.2668393541269385,2.3145890545258756,10.019960132802336,9.654178615751729,3.8258623655447788,3.5340886799349187
6.314688160796745,0.0,4.640041121316107,5.2668393541269385,2.3145890545258756,10.019960132802336,9.654178615751729,4.641588833612778,3.566615230088658
6.292036633556916,0.0,4.622947713758175,5.407260466898944,2.3392141905702926,9.95916682546278,9.61539774357182,1.4422495703074083,2.4857860047630873
6.292036633556916,0.0,4.622947713758175,5.407260466898944,2.3392141905702926,9.95916682546278,9.61539774357182,2.4101422641752306,3.0609745283430194
6.292036633556916,0.0,4.622947713758175,5.407260466898944,2.3392141905702926,9.95916682546278,9.61539774357182,3.036588971875663,3.1363057151982496
6.292036633556916,0.0,4.622947713758175,5.407260466898944,2.3392141905702926,9.95916682546278,9.61539774357182,3.8258623655447788,3.4768540733025834
6.292036633556916,0.0,4.622947713758175,5.407260466898944,2.3392141905702926,9.95916682546278,9.61539774357182,4.641588833612778,3.709883485514367
6.318865095577876,0.0,4.622947713758175,5.269241561691087,2.421564910003821,9.95916682546278,9.61539774357182,1.4422495703074083,2.7926678916558463
6.318865095577876,0.0,4.622947713758175,5.269241561691087,2.421564910003821,9.95916682546278,9.61539774357182,2.4101422641752306,3.4840086804126407
6.318865095577876,0.0,4.622947713758175,5.269241561691087,2.421564910003821,9.95916682546278,9.61539774357182,3.036588971875663,3.698709069978032
6.318865095577876,0.0,4.622947713758175,5.269241561691087,2.421564910003821,9.95916682546278,9.61539774357182,3.8258623655447788,3.8219870330818604
6.318865095577876,0.0,4.622947713758175,5.269241561691087,2.421564910003821,9.95916682546278,9.61539774357182,4.641588833612778,3.9354213434248995
6.272611430396499,0.0,5.001332977935718,5.232975845685832,2.2894284851066633,10.281343675141116,9.2866575542192,1.4422495703074083,2.865139502662678
6.272611430396499,0.0,5.001332977935718,5.232975845685832,2.2894284851066633,10.281343675141116,9.2866575542192,2.4101422641752306,3.4820853313811533
6.272611430396499,0.0,5.001332977935718,5.232975845685832,2.2894284851066633,10.281343675141116,9.2866575542192,3.036588971875663,3.7444361936092534
6.272611430396499,0.0,5.001332977935718,5.232975845685832,2.2894284851066633,10.281343675141116,9.2866575542192,3.8258623655447788,3.9218150694799085
6.272611430396499,0.0,5.001332977935718,5.232975845685832,2.2894284851066633,10.281343675141116,9.2866575542192,4.641588833612778,4.049794228228485
6.503745375972841,0.0,4.951531682583971,5.423174295577143,2.1472291690189413,10.175566276359932,9.195318979728766,1.4422495703074083,2.8764642824468325
6.503745375972841,0.0,4.951531682583971,5.423174295577143,2.1472291690189413,10.175566276359932,9.195318979728766,2.4101422641752306,3.3845318108204765
6.503745375972841,0.0,4.951531682583971,5.423174295577143,2.1472291690189413,10.175566276359932,9.195318979728766,3.036588971875663,3.716411153202142
6.503745375972841,0.0,4.951531682583971,5.423174295577143,2.1472291690189413,10.175566276359932,9.195318979728766,3.8258623655447788,3.8451222874578295
6.503745375972841,0.0,4.951531682583971,5.423174295577143,2.1472291690189413,10.175566276359932,9.195318979728766,4.641588833612778,3.884399657232987
6.673437565355993,0.0,4.897930543577807,5.591313062063963,2.1179117921274466,10.075429606886424,9.099714196232563,1.4422495703074083,2.7982131456538326
6.673437565355993,0.0,4.897930543577807,5.591313062063963,2.1179117921274466,10.075429606886424,9.099714196232563,2.4101422641752306,3.331921624430017
6.673437565355993,0.0,4.897930543577807,5.591313062063963,2.1179117921274466,10.075429606886424,9.099714196232563,3.036588971875663,3.6190349777512094
6.673437565355993,0.0,4.897930543577807,5.591313062063963,2.1179117921274466,10.075429606886424,9.099714196232563,3.8258623655447788,3.731553857171052
6.673437565355993,0.0,4.897930543577807,5.591313062063963,2.1179117921274466,10.075429606886424,9.099714196232563,4.641588833612778,3.842640689422694
5.978627664643059,0.0,5.590246628114377,5.369373958207252,2.168702885250197,10.175244336084578,9.190980448211572,1.4422495703074083,2.5997041083393135
5.978627664643059,0.0,5.590246628114377,5.369373958207252,2.168702885250197,10.175244336084578,9.190980448211572,2.4101422641752306,3.231013557893
5.978627664643059,0.0,5.590246628114377,5.369373958207252,2.168702885250197,10.175244336084578,9.190980448211572,3.036588971875663,3.4242215006501526
5.978627664643059,0.0,5.590246628114377,5.369373958207252,2.168702885250197,10.175244336084578,9.190980448211572,3.8258623655447788,3.59958843031538
5.978627664643059,0.0,5.590246628114377,5.369373958207252,2.168702885250197,10.175244336084578,9.190980448211572,4.641588833612778,3.6859952684678454
5.976761967013835,0.0,5.58490834504697,5.367060569744162,2.270188680649385,10.171379462733542,9.187427691596215,1.4422495703074083,2.5898022637410305
5.976761967013835,0.0,5.58490834504697,5.367060569744162,2.270188680649385,10.171379462733542,9.187427691596215,2.4101422641752306,3.2300553687627027
5.976761967013835,0.0,5.58490834504697,5.367060569744162,2.270188680649385,10.171379462733542,9.187427691596215,3.036588971875663,3.5814893462995223
5.976761967013835,0.0,5.58490834504697,5.367060569744162,2.270188680649385,10.171379462733542,9.187427691596215,3.8258623655447788,3.718822998355197
5.976761967013835,0.0,5.58490834504697,5.367060569744162,2.270188680649385,10.171379462733542,9.187427691596215,4.641588833612778,3.8995835628108484
6.52025241473266,4.607297804844789,2.904392866781852,5.436740766852495,2.2373778841627936,10.201576073258598,9.214988171169612,1.4422495703074083,3.122691628608071
6.52025241473266,4.607297804844789,2.904392866781852,5.436740766852495,2.2373778841627936,10.201576073258598,9.214988171169612,2.4101422641752306,3.6269074384796056
6.52025241473266,4.607297804844789,2.904392866781852,5.436740766852495,2.2373778841627936,10.201576073258598,9.214988171169612,3.036588971875663,3.982002477075323
6.52025241473266,4.607297804844789,2.904392866781852,5.436740766852495,2.2373778841627936,10.201576073258598,9.214988171169612,3.8258623655447788,4.0579076311208055
6.52025241473266,4.607297804844789,2.904392866781852,5.436740766852495,2.2373778841627936,10.201576073258598,9.214988171169612,4.641588833612778,4.060537513665859
6.02030160039794,3.793710741559846,4.98394852517331,5.202365787405548,2.2830512139525267,10.246221093602559,9.254855011586058,1.4422495703074083,3.0154755870203824
6.02030160039794,3.793710741559846,4.98394852517331,5.202365787405548,2.2830512139525267,10.246221093602559,9.254855011586058,2.4101422641752306,3.300703859657452
6.02030160039794,3.793710741559846,4.98394852517331,5.202365787405548,2.2830512139525267,10.246221093602559,9.254855011586058,3.036588971875663,3.8146708947728203
6.02030160039794,3.793710741559846,4.98394852517331,5.202365787405548,2.2830512139525267,10.246221093602559,9.254855011586058,3.8258623655447788,3.957678808367577
6.02030160039794,3.793710741559846,4.98394852517331,5.202365787405548,2.2830512139525267,10.246221093602559,9.254855011586058,4.641588833612778,3.9901842658770024
5.9897974760656725,3.7750910025867066,4.9583201907865915,5.3786076375454765,2.1253171383652223,10.047441243591782,9.207523776052348,1.4422495703074083,2.6217116798933295
5.9897974760656725,3.7750910025867066,4.9583201907865915,5.3786076375454765,2.1253171383652223,10.047441243591782,9.207523776052348,2.4101422641752306,3.379577693115211
5.9897974760656725,3.7750910025867066,4.9583201907865915,5.3786076375454765,2.1253171383652223,10.047441243591782,9.207523776052348,3.036588971875663,3.737290305644039
5.9897974760656725,3.7750910025867066,4.9583201907865915,5.3786076375454765,2.1253171383652223,10.047441243591782,9.207523776052348,3.8258623655447788,3.7788296442997327
5.9897974760656725,3.7750910025867066,4.9583201907865915,5.3786076375454765,2.1253171383652223,10.047441243591782,9.207523776052348,4.641588833612778,3.840155881982185
6.026732569914808,0.0,4.987971084244105,5.41181682925445,2.244017026591831,10.25573741846849,9.26340884623525,1.4422495703074083,2.48470663597573
6.026732569914808,0.0,4.987971084244105,5.41181682925445,2.244017026591831,10.25573741846849,9.26340884623525,2.4101422641752306,2.964393888316828
6.026732569914808,0.0,4.987971084244105,5.41181682925445,2.244017026591831,10.25573741846849,9.26340884623525,3.036588971875663,3.1148094717915638
6.026732569914808,0.0,4.987971084244105,5.41181682925445,2.244017026591831,10.25573741846849,9.26340884623525,3.8258623655447788,3.340307619843505
6.026732569914808,0.0,4.987971084244105,5.41181682925445,2.244017026591831,10.25573741846849,9.26340884623525,4.641588833612778,3.589009692112041
7.21765216027739,0.0,0.0,5.987008929351641,0.0,10.01165308196001,9.13540128759224,1.4422495703074083,2.534456258103972
7.21765216027739,0.0,0.0,5.987008929351641,0.0,10.01165308196001,9.13540128759224,2.4101422641752306,2.9479925056897307
7.21765216027739,0.0,0.0,5.987008929351641,0.0,10.01165308196001,9.13540128759224,3.036588971875663,3.1738096680780714
7.21765216027739,0.0,0.0,5.987008929351641,0.0,10.01165308196001,9.13540128759224,3.8258623655447788,3.311073908498353
7.21765216027739,0.0,0.0,5.987008929351641,0.0,10.01165308196001,9.13540128759224,4.641588833612778,3.5050267905424968
7.937005259840998,0.0,0.0,5.192494101851104,1.5874010519681996,9.885357396476799,9.48381361872969,3.036588971875663,4.073033414438828
7.802453753539424,0.0,3.892996415873261,5.217103446276168,1.2385623296301707,10.316541115942583,8.622224830047667,3.036588971875663,3.8536705310558967
6.804092115953368,5.1551367354757724,0.0,5.2535878724929015,1.8069688693211894,10.415804373065589,9.065367701259413,3.036588971875663,4.340061867778111
7.963374241789244,0.0,3.9148676411688634,5.798889997648997,0.0,10.09901634049961,8.572618882313396,3.036588971875663,4.000416623271422
7.66876649056906,0.0,0.0,5.484806552432618,2.244017026591831,10.09901634049961,9.065367701259413,3.036588971875663,4.2872164046711045
8.020779314116801,0.0,0.0,5.45136177849642,2.0165296752181043,9.287044047375723,9.29090721090254,3.036588971875663,3.4585588795013558
8.041451517178116,0.0,0.0,5.539658256754464,1.7324782106818055,9.491219958029331,9.491219958029331,3.036588971875663,3.9209479867478074
8.082480041244382,0.0,0.0,5.698019215305067,1.9037782619633032,9.725888262188558,8.96280949311433,3.036588971875663,3.844671326064207
8.041451517178116,0.0,0.0,5.593444710406985,1.7324782106818055,9.54640270936004,9.30247746845023,3.036588971875663,3.7089144679737442
7.274786348791457,0.0,5.142563181316471,5.4061201757502255,2.7144176165949063,9.665609608287658,9.157713940426653,3.036588971875663,3.8155869471331267
7.937534358253327,0.0,0.0,5.848035476425732,1.4422495703074083,10.398569823059221,8.495730266190803,3.036588971875663,3.5338217749660052
7.663661918510153,3.6840314986403864,0.0,5.848035476425732,1.4422495703074083,10.398569823059221,8.495730266190803,3.036588971875663,3.4021900538313368
7.349596596552506,2.581325761348066,5.4061201757502255,5.506878446387354,2.750137734148282,9.888767316511466,8.586204671892926,3.036588971875663,3.8178751557458313
6.93130076842881,2.596247050925552,5.462555571281398,5.506878446387354,2.6158791541092543,9.986648849277056,8.67126646028684,3.036588971875663,3.6159783589171313
6.9382320738158025,2.601182893702774,5.4061201757502255,5.738793548317167,2.4825450806124043,9.888767316511466,8.586204671892926,3.036588971875663,3.53915223296627
7.39863622299141,0.0,0.0,5.593444710406985,0.0,10.384988203702209,8.857848910564961,3.036588971875663,3.7396753032956003
5.848035476425732,5.848035476425732,0.0,5.748897078944831,0.0,10.461689566178743,8.706587691173612,3.036588971875663,3.6655184650926684
